id_wycieczki,id_osoby,data_platnosci,ocena
24,433,2023-07-18,5.0
24,406,2023-07-14,4.0
24,514,2023-07-14,5.0
24,473,2023-07-16,2.0
24,58,2023-07-24,2.0
24,132,2023-07-26,5.0
24,546,2023-07-22,5.0
24,418,2023-08-08,3.0
24,210,2023-08-05,5.0
24,331,2023-07-13,2.0
24,140,2023-07-06,1.0
24,201,2023-06-30,3.0
24,184,2023-07-16,5.0
24,313,2023-08-10,
24,342,2023-06-30,5.0
24,384,2023-08-05,
24,125,2023-07-30,4.0
24,537,2023-08-05,5.0
24,44,2023-07-27,5.0
24,153,2023-06-29,5.0
24,89,2023-07-07,5.0
24,410,2023-08-09,2.0
24,228,2023-07-10,
24,274,2023-08-04,5.0
24,104,2023-06-29,
25,103,2023-07-11,5.0
25,282,2023-07-12,
25,268,2023-07-13,5.0
25,383,2023-07-15,
25,189,2023-08-07,3.0
25,527,2023-08-13,5.0
25,530,2023-07-26,1.0
25,240,2023-07-02,5.0
25,373,2023-07-28,4.0
25,83,2023-08-02,4.0
25,316,2023-08-04,5.0
25,335,2023-07-26,
25,84,2023-07-17,5.0
25,50,2023-08-12,4.0
25,363,2023-06-29,5.0
25,101,2023-07-17,4.0
25,418,2023-07-29,
25,550,2023-06-30,5.0
25,543,2023-07-08,5.0
25,391,2023-08-13,5.0
25,278,2023-08-06,4.0
25,484,2023-07-07,2.0
25,497,2023-07-06,
25,518,2023-07-15,
25,455,2023-07-14,
25,237,2023-08-05,
25,488,2023-08-10,5.0
25,130,2023-07-12,2.0
25,53,2023-08-11,5.0
25,486,2023-08-13,3.0
25,33,2023-07-22,2.0
25,200,2023-07-19,
25,548,2023-07-18,3.0
25,210,2023-08-07,3.0
25,409,2023-08-12,5.0
26,511,2023-08-13,5.0
26,482,2023-08-03,
26,248,2023-07-15,3.0
26,331,2023-08-11,
26,40,2023-08-10,5.0
26,516,2023-07-29,4.0
26,153,2023-07-18,
26,28,2023-07-07,3.0
26,370,2023-07-18,4.0
26,275,2023-08-14,4.0
26,190,2023-07-07,4.0
26,558,2023-07-25,2.0
26,488,2023-08-05,2.0
26,122,2023-07-19,5.0
26,262,2023-07-20,4.0
26,271,2023-08-10,
26,127,2023-07-21,2.0
26,167,2023-08-12,
26,415,2023-08-03,5.0
26,94,2023-07-21,5.0
26,425,2023-07-22,4.0
26,143,2023-06-30,4.0
26,492,2023-07-07,5.0
26,8,2023-08-09,
26,522,2023-08-05,1.0
26,134,2023-08-02,4.0
26,201,2023-07-04,4.0
26,179,2023-08-07,5.0
26,100,2023-08-04,5.0
26,67,2023-07-01,5.0
26,398,2023-08-03,
26,453,2023-07-22,1.0
26,283,2023-07-15,
26,198,2023-08-12,5.0
26,149,2023-07-29,5.0
26,474,2023-07-07,3.0
26,9,2023-07-14,1.0
26,341,2023-07-16,5.0
26,111,2023-07-14,
26,480,2023-08-08,2.0
26,397,2023-07-29,5.0
26,287,2023-08-06,1.0
26,501,2023-08-06,2.0
27,479,2023-07-30,2.0
27,356,2023-07-15,
27,446,2023-07-16,5.0
27,116,2023-07-28,5.0
27,260,2023-07-25,
27,18,2023-08-03,
27,522,2023-08-09,
27,529,2023-07-03,2.0
27,230,2023-07-12,1.0
27,454,2023-08-01,5.0
27,373,2023-07-26,
27,558,2023-08-06,4.0
27,551,2023-07-18,4.0
27,66,2023-07-08,
27,111,2023-08-15,1.0
27,211,2023-08-11,5.0
27,500,2023-07-04,
27,44,2023-08-09,
27,184,2023-08-01,
27,137,2023-07-14,
27,2,2023-08-13,
27,501,2023-08-01,
27,556,2023-07-02,5.0
27,83,2023-08-06,5.0
27,422,2023-07-18,5.0
27,152,2023-08-01,
27,252,2023-08-13,4.0
27,11,2023-07-20,5.0
27,70,2023-08-03,5.0
27,449,2023-07-20,2.0
27,484,2023-07-24,5.0
27,169,2023-08-12,5.0
27,250,2023-07-10,
27,9,2023-07-25,2.0
27,46,2023-08-08,
27,379,2023-07-05,3.0
27,231,2023-08-11,5.0
27,416,2023-08-05,
27,218,2023-07-26,
28,539,2023-08-11,4.0
28,496,2023-07-08,5.0
28,158,2023-07-29,2.0
28,380,2023-08-01,5.0
28,114,2023-07-16,5.0
28,18,2023-07-29,3.0
28,113,2023-08-09,5.0
28,102,2023-07-18,4.0
28,458,2023-08-11,4.0
28,349,2023-07-22,5.0
28,487,2023-07-14,5.0
28,203,2023-07-28,
28,64,2023-07-21,
28,493,2023-08-01,3.0
28,173,2023-07-23,5.0
28,215,2023-08-06,5.0
28,317,2023-07-28,2.0
28,396,2023-08-11,5.0
28,25,2023-07-12,4.0
28,204,2023-07-14,2.0
28,239,2023-07-24,1.0
28,352,2023-07-24,
28,188,2023-07-22,
28,421,2023-07-08,3.0
28,441,2023-08-05,
28,395,2023-08-04,5.0
28,502,2023-08-06,5.0
28,332,2023-08-03,5.0
28,426,2023-08-12,
28,38,2023-08-22,3.0
28,286,2023-07-27,3.0
28,567,2023-08-03,2.0
28,568,2023-07-22,
28,365,2023-07-22,3.0
28,144,2023-07-30,4.0
28,202,2023-08-16,
29,143,2023-08-12,5.0
29,297,2023-08-17,5.0
29,139,2023-08-13,5.0
29,155,2023-07-19,
29,514,2023-08-10,3.0
29,476,2023-07-15,4.0
29,331,2023-07-15,2.0
29,307,2023-08-01,2.0
29,535,2023-08-16,3.0
29,426,2023-08-04,5.0
29,260,2023-08-18,4.0
29,158,2023-08-17,3.0
29,551,2023-07-24,5.0
29,17,2023-08-12,5.0
29,563,2023-07-16,5.0
29,183,2023-07-27,5.0
29,147,2023-08-11,
29,22,2023-08-21,
29,122,2023-07-25,3.0
29,165,2023-07-28,4.0
29,116,2023-07-11,
29,206,2023-07-10,4.0
29,236,2023-07-11,3.0
29,482,2023-08-24,4.0
29,193,2023-07-19,5.0
29,30,2023-07-25,2.0
29,214,2023-07-31,5.0
29,178,2023-08-20,4.0
29,187,2023-07-22,
29,247,2023-07-31,5.0
30,222,2023-08-15,1.0
30,432,2023-08-04,5.0
30,196,2023-07-27,4.0
30,77,2023-07-29,5.0
30,404,2023-08-27,5.0
30,369,2023-08-13,5.0
30,405,2023-08-04,3.0
30,421,2023-07-14,
30,291,2023-08-17,
30,333,2023-07-23,
30,488,2023-08-12,5.0
30,111,2023-07-19,4.0
30,298,2023-08-15,1.0
30,548,2023-07-27,2.0
30,83,2023-07-20,
30,538,2023-07-29,3.0
30,50,2023-08-19,5.0
30,351,2023-08-02,5.0
30,503,2023-08-17,
30,124,2023-08-17,
30,566,2023-07-20,5.0
30,398,2023-07-27,3.0
30,23,2023-08-08,5.0
30,283,2023-08-25,2.0
30,424,2023-08-01,
30,542,2023-08-22,4.0
30,273,2023-08-25,5.0
30,522,2023-08-23,3.0
30,568,2023-07-31,5.0
30,266,2023-08-21,
30,466,2023-07-18,2.0
30,447,2023-08-22,
30,202,2023-07-15,5.0
31,154,2023-07-22,
31,107,2023-07-28,3.0
31,382,2023-08-22,4.0
31,552,2023-07-30,5.0
31,48,2023-08-20,
31,213,2023-08-03,
31,486,2023-08-10,5.0
31,86,2023-08-31,
31,581,2023-08-04,4.0
31,201,2023-08-28,5.0
31,264,2023-08-20,
31,5,2023-08-26,5.0
31,198,2023-09-01,4.0
31,269,2023-08-05,5.0
31,25,2023-08-04,
31,512,2023-07-20,
31,514,2023-08-21,3.0
31,526,2023-08-08,5.0
31,364,2023-07-26,5.0
31,118,2023-08-13,1.0
31,401,2023-08-16,1.0
31,149,2023-08-27,5.0
31,427,2023-07-24,5.0
31,28,2023-08-03,
31,433,2023-08-06,1.0
31,465,2023-07-25,4.0
31,580,2023-07-26,5.0
31,340,2023-07-28,4.0
31,214,2023-08-31,4.0
31,209,2023-07-30,
31,75,2023-07-18,
31,244,2023-08-18,
31,195,2023-07-27,
31,175,2023-07-19,5.0
32,588,2023-07-28,4.0
32,552,2023-08-04,5.0
32,181,2023-08-21,4.0
32,201,2023-07-26,4.0
32,282,2023-08-22,3.0
32,527,2023-08-14,5.0
32,20,2023-09-03,
32,523,2023-08-09,
32,561,2023-07-24,4.0
32,576,2023-08-12,
32,449,2023-09-04,4.0
32,203,2023-08-22,5.0
32,589,2023-08-31,5.0
32,469,2023-08-09,4.0
32,169,2023-08-27,5.0
32,412,2023-08-06,2.0
32,308,2023-08-19,
32,542,2023-08-27,4.0
32,152,2023-08-02,4.0
32,157,2023-08-26,
32,396,2023-08-19,
32,486,2023-08-08,
32,241,2023-07-22,1.0
32,290,2023-07-29,
32,515,2023-08-05,1.0
32,540,2023-08-17,5.0
32,406,2023-08-30,
32,494,2023-08-18,5.0
32,215,2023-08-19,5.0
32,268,2023-08-20,4.0
32,586,2023-08-19,4.0
32,324,2023-08-22,4.0
32,585,2023-09-05,
32,578,2023-08-23,3.0
32,377,2023-08-31,5.0
32,543,2023-08-03,4.0
32,86,2023-07-28,2.0
32,442,2023-09-02,3.0
32,535,2023-09-04,1.0
32,71,2023-08-17,2.0
32,295,2023-08-13,5.0
32,420,2023-07-24,2.0
32,350,2023-08-22,5.0
32,507,2023-08-12,
32,219,2023-07-23,
32,559,2023-07-22,
32,300,2023-08-02,
32,392,2023-08-06,3.0
32,500,2023-08-02,
32,91,2023-08-19,4.0
33,243,2023-08-27,4.0
33,477,2023-07-25,2.0
33,471,2023-08-17,1.0
33,572,2023-08-20,2.0
33,148,2023-07-30,5.0
33,151,2023-08-05,4.0
33,506,2023-08-26,4.0
33,417,2023-09-02,5.0
33,117,2023-07-30,4.0
33,374,2023-09-04,
33,203,2023-07-29,3.0
33,478,2023-08-21,5.0
33,525,2023-07-28,3.0
33,472,2023-09-03,5.0
33,16,2023-08-14,4.0
33,258,2023-07-25,
33,555,2023-08-14,
33,324,2023-08-21,
33,36,2023-08-22,
33,533,2023-08-11,4.0
33,348,2023-09-03,2.0
33,230,2023-08-01,4.0
33,181,2023-08-02,4.0
33,134,2023-08-02,5.0
33,437,2023-08-01,2.0
33,58,2023-08-28,
33,422,2023-09-01,3.0
33,261,2023-08-05,5.0
33,380,2023-08-03,5.0
33,174,2023-09-04,5.0
33,461,2023-08-07,5.0
33,3,2023-08-07,1.0
33,298,2023-07-26,5.0
33,542,2023-09-05,4.0
33,280,2023-07-31,2.0
33,77,2023-08-27,
33,519,2023-08-08,5.0
33,251,2023-09-06,
34,581,2023-08-11,2.0
34,78,2023-08-07,
34,140,2023-08-28,
34,381,2023-07-25,4.0
34,21,2023-08-17,2.0
34,310,2023-08-06,5.0
34,570,2023-09-07,
34,433,2023-08-06,
34,117,2023-08-03,2.0
34,366,2023-08-20,5.0
34,428,2023-07-28,2.0
34,387,2023-08-23,2.0
34,413,2023-07-30,3.0
34,152,2023-08-22,4.0
34,544,2023-09-07,3.0
34,393,2023-08-14,
34,190,2023-07-31,2.0
34,202,2023-07-31,
34,448,2023-08-30,
34,257,2023-08-08,5.0
34,547,2023-08-28,5.0
34,182,2023-09-02,4.0
34,539,2023-08-13,5.0
34,507,2023-08-26,4.0
34,345,2023-09-06,4.0
34,465,2023-08-12,4.0
34,497,2023-07-28,
34,74,2023-07-30,5.0
34,274,2023-09-04,5.0
34,473,2023-08-03,2.0
34,38,2023-08-04,1.0
34,203,2023-08-03,5.0
34,516,2023-09-01,5.0
34,299,2023-08-14,3.0
34,505,2023-08-26,5.0
34,204,2023-08-07,5.0
34,522,2023-09-06,5.0
34,546,2023-08-08,4.0
34,86,2023-08-25,5.0
34,280,2023-07-29,
34,181,2023-08-18,5.0
34,578,2023-08-04,1.0
34,22,2023-09-05,5.0
34,90,2023-08-17,
34,364,2023-07-31,
34,232,2023-08-23,5.0
34,458,2023-08-13,2.0
35,306,2023-09-16,
35,15,2023-08-18,5.0
35,472,2023-08-24,3.0
35,117,2023-09-07,5.0
35,20,2023-09-15,4.0
35,420,2023-09-10,
35,607,2023-08-08,5.0
35,487,2023-09-12,
35,604,2023-09-04,
35,12,2023-09-07,4.0
35,592,2023-09-11,5.0
35,377,2023-09-12,
35,139,2023-08-09,3.0
35,259,2023-09-14,5.0
35,538,2023-09-02,3.0
35,177,2023-08-07,
35,81,2023-08-13,
35,557,2023-08-10,4.0
35,357,2023-08-28,5.0
35,247,2023-09-07,4.0
35,523,2023-09-04,5.0
35,432,2023-08-23,5.0
35,129,2023-08-24,4.0
35,491,2023-09-09,2.0
35,439,2023-09-10,5.0
35,275,2023-09-05,5.0
35,153,2023-08-12,5.0
35,457,2023-08-11,5.0
35,204,2023-08-25,5.0
35,569,2023-09-08,5.0
35,110,2023-09-16,2.0
35,124,2023-08-12,5.0
35,433,2023-09-02,3.0
35,581,2023-08-11,5.0
35,397,2023-09-05,5.0
35,163,2023-08-14,
35,181,2023-08-09,
35,429,2023-08-08,5.0
35,572,2023-08-18,4.0
35,16,2023-09-13,
35,383,2023-08-07,3.0
36,534,2023-08-21,
36,326,2023-08-25,3.0
36,475,2023-09-10,3.0
36,7,2023-09-07,3.0
36,481,2023-08-17,
36,17,2023-08-10,4.0
36,595,2023-09-11,4.0
36,457,2023-08-24,
36,124,2023-08-23,5.0
36,91,2023-09-04,
36,27,2023-09-02,5.0
36,589,2023-08-16,5.0
36,490,2023-08-21,
36,10,2023-09-14,2.0
36,159,2023-09-11,4.0
36,198,2023-09-12,5.0
36,281,2023-09-04,
36,144,2023-09-14,5.0
36,498,2023-08-09,
36,327,2023-09-01,4.0
36,313,2023-08-09,2.0
36,555,2023-09-04,4.0
36,517,2023-08-23,
36,219,2023-09-02,4.0
36,295,2023-09-14,
36,497,2023-08-24,
36,42,2023-09-13,
36,411,2023-08-28,4.0
36,537,2023-09-06,5.0
36,151,2023-09-07,
36,360,2023-09-02,2.0
36,39,2023-09-06,5.0
36,170,2023-09-02,1.0
37,91,2023-08-25,5.0
37,544,2023-09-20,
37,567,2023-09-22,5.0
37,305,2023-08-15,3.0
37,503,2023-08-31,5.0
37,230,2023-08-09,5.0
37,575,2023-08-15,3.0
37,559,2023-09-08,
37,46,2023-08-23,
37,538,2023-08-29,4.0
37,99,2023-08-13,2.0
37,207,2023-09-09,
37,81,2023-09-11,4.0
37,67,2023-08-15,5.0
37,20,2023-08-08,
37,620,2023-08-08,5.0
37,510,2023-09-08,3.0
37,322,2023-09-21,5.0
37,167,2023-09-07,5.0
37,14,2023-09-09,3.0
37,13,2023-09-08,3.0
37,254,2023-08-18,5.0
37,586,2023-08-18,
37,477,2023-09-11,5.0
37,449,2023-08-11,
37,66,2023-09-02,5.0
37,241,2023-09-07,
37,150,2023-09-13,4.0
37,390,2023-09-10,1.0
37,522,2023-09-13,
37,244,2023-08-24,3.0
37,348,2023-08-27,1.0
37,25,2023-08-08,
37,569,2023-08-28,5.0
37,502,2023-08-17,4.0
37,419,2023-08-22,5.0
37,225,2023-08-08,
37,311,2023-08-11,4.0
38,151,2023-08-24,5.0
38,8,2023-08-24,2.0
38,38,2023-09-12,5.0
38,271,2023-08-26,
38,586,2023-09-23,
38,65,2023-08-11,2.0
38,447,2023-09-25,5.0
38,516,2023-08-22,2.0
38,10,2023-08-30,5.0
38,177,2023-08-27,
38,530,2023-09-23,
38,408,2023-09-15,2.0
38,605,2023-09-22,3.0
38,429,2023-09-03,5.0
38,383,2023-08-27,5.0
38,608,2023-09-19,
38,60,2023-09-13,
38,615,2023-08-14,
38,212,2023-08-19,4.0
38,206,2023-08-16,2.0
38,623,2023-08-21,4.0
38,602,2023-09-19,5.0
38,569,2023-09-15,5.0
38,318,2023-08-14,
38,100,2023-09-04,5.0
38,600,2023-08-20,2.0
38,351,2023-08-22,
38,219,2023-08-20,5.0
38,358,2023-09-13,1.0
38,156,2023-08-31,4.0
38,532,2023-08-29,3.0
38,375,2023-08-28,
38,411,2023-08-25,5.0
38,290,2023-09-22,5.0
38,86,2023-09-06,5.0
38,16,2023-09-01,4.0
38,450,2023-09-21,5.0
38,286,2023-08-26,5.0
38,578,2023-09-17,5.0
39,455,2023-09-20,5.0
39,370,2023-09-08,
39,588,2023-08-25,
39,95,2023-08-16,5.0
39,419,2023-08-27,5.0
39,353,2023-09-18,5.0
39,44,2023-08-18,4.0
39,435,2023-08-15,5.0
39,237,2023-09-21,
39,378,2023-09-12,5.0
39,175,2023-08-16,5.0
39,225,2023-09-18,
39,171,2023-09-17,3.0
39,556,2023-09-18,5.0
39,222,2023-09-11,4.0
39,374,2023-08-26,2.0
39,273,2023-09-08,
39,20,2023-09-07,5.0
39,328,2023-08-27,
39,26,2023-09-18,5.0
39,593,2023-09-21,2.0
39,181,2023-08-25,
39,296,2023-09-19,5.0
39,422,2023-09-24,3.0
39,33,2023-09-09,
39,35,2023-08-18,1.0
39,506,2023-09-16,5.0
39,337,2023-08-21,
39,387,2023-09-21,1.0
39,411,2023-08-31,1.0
39,484,2023-09-12,1.0
39,114,2023-09-21,3.0
39,392,2023-08-17,
39,512,2023-09-24,3.0
39,604,2023-09-17,4.0
39,620,2023-08-15,1.0
39,363,2023-08-12,5.0
39,421,2023-09-17,5.0
39,386,2023-09-09,5.0
39,457,2023-08-23,4.0
39,91,2023-08-21,1.0
39,517,2023-09-25,5.0
39,388,2023-08-13,3.0
39,508,2023-09-06,3.0
39,262,2023-08-25,
39,56,2023-09-06,
40,589,2023-09-14,
40,401,2023-09-14,4.0
40,386,2023-09-15,2.0
40,223,2023-09-25,4.0
40,461,2023-08-23,5.0
40,529,2023-09-15,5.0
40,31,2023-09-24,
40,603,2023-08-22,5.0
40,316,2023-09-07,2.0
40,587,2023-08-29,5.0
40,62,2023-08-20,4.0
40,552,2023-09-11,
40,20,2023-08-15,
40,417,2023-08-28,5.0
40,559,2023-09-24,4.0
40,430,2023-09-12,
40,354,2023-09-22,
40,15,2023-09-03,
40,531,2023-08-14,2.0
40,405,2023-08-28,5.0
40,228,2023-09-25,
40,243,2023-08-15,4.0
40,353,2023-09-10,5.0
40,376,2023-09-21,
40,385,2023-09-17,
40,1,2023-09-05,
40,408,2023-09-24,
40,570,2023-08-31,
40,255,2023-09-11,
40,542,2023-08-28,
40,143,2023-09-25,5.0
40,445,2023-08-15,5.0
40,160,2023-08-16,5.0
40,535,2023-09-27,
40,217,2023-09-22,5.0
40,61,2023-09-27,
40,94,2023-09-19,
40,133,2023-08-20,5.0
40,69,2023-09-05,
41,114,2023-08-21,4.0
41,545,2023-09-15,
41,79,2023-09-05,3.0
41,434,2023-09-07,5.0
41,524,2023-08-22,
41,173,2023-08-17,
41,69,2023-09-09,1.0
41,577,2023-09-19,
41,526,2023-08-17,5.0
41,409,2023-09-16,1.0
41,12,2023-08-25,
41,167,2023-08-31,5.0
41,221,2023-08-20,
41,323,2023-09-28,3.0
41,233,2023-09-14,3.0
41,274,2023-08-27,2.0
41,417,2023-08-16,5.0
41,15,2023-09-12,5.0
41,576,2023-08-25,
41,390,2023-08-28,5.0
41,460,2023-09-01,4.0
41,455,2023-09-07,5.0
41,442,2023-08-25,5.0
41,245,2023-09-07,5.0
41,525,2023-08-19,4.0
41,601,2023-09-06,4.0
41,575,2023-09-07,5.0
41,298,2023-09-18,
41,53,2023-08-30,5.0
41,129,2023-08-26,3.0
42,228,2023-08-18,5.0
42,566,2023-08-30,3.0
42,386,2023-09-21,4.0
42,241,2023-08-21,5.0
42,641,2023-09-10,
42,254,2023-08-21,
42,91,2023-09-23,
42,567,2023-09-04,4.0
42,507,2023-09-04,
42,120,2023-09-11,
42,132,2023-09-15,
42,10,2023-09-03,4.0
42,464,2023-09-03,5.0
42,602,2023-09-08,
42,270,2023-09-14,4.0
42,257,2023-09-28,5.0
42,330,2023-08-27,4.0
42,33,2023-09-07,5.0
42,280,2023-08-21,2.0
42,135,2023-09-09,4.0
42,121,2023-08-24,
42,44,2023-09-02,
42,1,2023-08-27,3.0
42,167,2023-09-17,3.0
42,495,2023-09-04,3.0
42,133,2023-09-28,5.0
42,341,2023-09-12,4.0
42,147,2023-08-30,
42,263,2023-09-04,
42,210,2023-09-04,4.0
42,92,2023-09-25,4.0
42,54,2023-08-16,
42,299,2023-09-26,3.0
42,497,2023-08-29,5.0
42,380,2023-09-03,4.0
42,118,2023-08-24,3.0
42,111,2023-09-08,5.0
42,203,2023-09-11,3.0
42,31,2023-09-28,1.0
42,564,2023-09-14,4.0
42,601,2023-08-18,5.0
42,639,2023-09-20,5.0
42,192,2023-09-24,5.0
43,274,2023-09-24,2.0
43,91,2023-09-11,5.0
43,520,2023-09-25,5.0
43,643,2023-08-29,5.0
43,532,2023-09-22,4.0
43,659,2023-08-25,
43,431,2023-08-23,
43,19,2023-09-24,3.0
43,21,2023-09-02,2.0
43,46,2023-09-07,5.0
43,71,2023-09-05,3.0
43,299,2023-09-10,3.0
43,241,2023-09-21,4.0
43,525,2023-08-31,1.0
43,5,2023-08-30,
43,4,2023-09-14,4.0
43,326,2023-08-29,
43,465,2023-08-30,1.0
43,18,2023-09-01,2.0
43,94,2023-08-21,4.0
43,255,2023-09-01,1.0
43,185,2023-08-21,1.0
43,267,2023-08-21,5.0
43,558,2023-09-10,2.0
43,333,2023-09-12,4.0
43,434,2023-09-30,
43,428,2023-08-25,1.0
43,118,2023-09-20,3.0
43,356,2023-09-12,5.0
43,369,2023-09-15,1.0
43,152,2023-09-06,4.0
43,379,2023-08-28,
43,380,2023-09-07,3.0
43,245,2023-09-21,3.0
43,565,2023-09-05,2.0
43,618,2023-09-12,5.0
43,535,2023-09-04,5.0
43,247,2023-09-19,
43,552,2023-09-11,4.0
43,613,2023-08-31,1.0
43,539,2023-09-27,4.0
44,590,2023-08-20,3.0
44,474,2023-09-14,
44,320,2023-09-25,4.0
44,670,2023-08-29,2.0
44,659,2023-09-10,5.0
44,194,2023-09-08,5.0
44,43,2023-09-25,5.0
44,96,2023-09-15,
44,220,2023-09-04,4.0
44,404,2023-09-19,5.0
44,104,2023-09-01,5.0
44,324,2023-09-17,4.0
44,103,2023-09-07,
44,303,2023-08-24,5.0
44,561,2023-08-27,1.0
44,64,2023-09-23,5.0
44,479,2023-09-10,3.0
44,587,2023-10-02,
44,490,2023-08-24,2.0
44,407,2023-09-29,
44,666,2023-09-14,
44,150,2023-09-11,1.0
44,636,2023-09-12,2.0
44,442,2023-09-10,
44,467,2023-09-09,2.0
44,576,2023-09-18,
44,657,2023-09-09,4.0
44,574,2023-08-31,5.0
44,652,2023-09-11,5.0
44,502,2023-09-08,
44,449,2023-09-27,
44,154,2023-08-21,5.0
44,86,2023-09-16,5.0
44,122,2023-09-26,3.0
45,623,2023-08-29,4.0
45,155,2023-09-15,
45,287,2023-09-16,
45,426,2023-09-16,2.0
45,387,2023-09-04,5.0
45,601,2023-09-22,
45,481,2023-08-27,5.0
45,664,2023-09-20,5.0
45,385,2023-09-01,
45,127,2023-09-25,4.0
45,672,2023-09-08,2.0
45,394,2023-09-12,3.0
45,153,2023-08-25,5.0
45,589,2023-08-26,2.0
45,466,2023-08-26,5.0
45,3,2023-09-29,4.0
45,255,2023-09-06,5.0
45,574,2023-08-25,5.0
45,595,2023-09-29,
45,185,2023-08-25,2.0
45,91,2023-09-21,5.0
45,83,2023-09-10,
45,483,2023-09-08,3.0
45,318,2023-09-05,4.0
45,227,2023-10-03,
45,471,2023-09-08,4.0
45,323,2023-08-25,
45,634,2023-09-16,2.0
45,263,2023-09-21,2.0
45,10,2023-09-18,
45,321,2023-08-27,5.0
45,494,2023-10-02,
45,498,2023-08-30,3.0
45,259,2023-09-06,
45,96,2023-09-11,4.0
45,117,2023-09-28,5.0
45,139,2023-09-22,5.0
45,393,2023-09-27,
45,145,2023-08-23,
45,293,2023-09-29,
46,34,2023-09-24,1.0
46,18,2023-09-16,3.0
46,241,2023-09-12,
46,407,2023-08-27,4.0
46,149,2023-08-28,5.0
46,560,2023-10-04,4.0
46,390,2023-10-03,5.0
46,492,2023-08-30,
46,489,2023-09-14,
46,648,2023-09-19,
46,176,2023-10-06,1.0
46,200,2023-09-23,
46,681,2023-09-22,5.0
46,431,2023-09-30,4.0
46,159,2023-09-07,4.0
46,664,2023-09-22,5.0
46,433,2023-08-28,5.0
46,579,2023-09-27,
46,682,2023-09-20,5.0
46,649,2023-08-25,
46,118,2023-09-08,1.0
46,687,2023-08-26,5.0
46,89,2023-09-17,4.0
46,309,2023-08-23,3.0
46,83,2023-09-06,
46,319,2023-10-01,2.0
46,203,2023-09-20,5.0
46,491,2023-08-28,5.0
46,379,2023-08-27,2.0
46,348,2023-08-24,
46,293,2023-09-22,3.0
46,37,2023-09-30,5.0
46,237,2023-08-29,
46,516,2023-09-25,3.0
46,445,2023-09-04,4.0
46,662,2023-09-05,5.0
46,280,2023-08-31,
46,481,2023-10-02,
46,680,2023-09-07,2.0
46,151,2023-09-26,
46,621,2023-09-23,3.0
46,480,2023-10-02,5.0
46,33,2023-08-27,5.0
46,385,2023-09-09,5.0
46,672,2023-09-05,4.0
47,22,2023-10-01,5.0
47,588,2023-08-23,3.0
47,11,2023-09-19,
47,210,2023-09-18,5.0
47,688,2023-09-30,4.0
47,335,2023-09-11,5.0
47,297,2023-09-19,5.0
47,195,2023-10-04,
47,479,2023-09-20,
47,27,2023-08-31,5.0
47,452,2023-09-08,4.0
47,29,2023-09-09,3.0
47,663,2023-09-01,5.0
47,450,2023-09-21,
47,86,2023-09-13,
47,247,2023-09-01,3.0
47,564,2023-09-27,5.0
47,158,2023-10-03,
47,143,2023-09-26,3.0
47,523,2023-09-09,5.0
47,547,2023-08-26,4.0
47,359,2023-10-01,
47,170,2023-09-09,1.0
47,246,2023-09-12,
47,345,2023-10-02,5.0
47,495,2023-10-06,
47,379,2023-09-09,5.0
47,571,2023-09-14,
47,468,2023-09-17,2.0
47,5,2023-09-27,3.0
47,572,2023-10-05,5.0
47,556,2023-08-27,5.0
47,225,2023-08-29,4.0
47,307,2023-09-13,5.0
47,483,2023-09-29,
47,167,2023-09-23,4.0
47,159,2023-08-24,5.0
47,597,2023-09-04,5.0
48,363,2023-10-02,
48,353,2023-09-21,
48,673,2023-09-12,
48,592,2023-10-03,
48,292,2023-09-11,5.0
48,471,2023-09-21,5.0
48,682,2023-09-03,4.0
48,415,2023-10-02,3.0
48,98,2023-10-03,
48,469,2023-09-03,5.0
48,505,2023-10-05,
48,311,2023-09-22,4.0
48,608,2023-09-23,5.0
48,63,2023-09-29,3.0
48,661,2023-10-06,5.0
48,417,2023-09-28,
48,700,2023-09-06,5.0
48,96,2023-09-10,5.0
48,384,2023-10-02,5.0
48,646,2023-09-27,
48,108,2023-09-12,
48,85,2023-09-12,1.0
48,541,2023-09-12,4.0
48,510,2023-10-04,4.0
48,49,2023-09-24,5.0
48,667,2023-09-06,3.0
48,650,2023-09-17,4.0
48,203,2023-09-29,4.0
48,336,2023-08-28,3.0
48,12,2023-09-10,5.0
49,358,2023-09-12,
49,310,2023-09-07,2.0
49,149,2023-10-07,4.0
49,550,2023-09-06,4.0
49,501,2023-09-17,
49,197,2023-10-09,2.0
49,244,2023-09-17,1.0
49,605,2023-10-01,2.0
49,195,2023-10-09,4.0
49,377,2023-09-01,1.0
49,689,2023-08-31,4.0
49,119,2023-09-08,4.0
49,314,2023-10-02,5.0
49,582,2023-10-04,
49,637,2023-09-07,5.0
49,405,2023-09-25,5.0
49,191,2023-08-28,3.0
49,5,2023-10-08,
49,530,2023-09-09,4.0
49,440,2023-10-08,5.0
49,117,2023-10-08,4.0
49,246,2023-09-26,
49,603,2023-09-17,
49,66,2023-09-23,
49,551,2023-09-21,1.0
49,693,2023-09-18,5.0
49,6,2023-10-04,5.0
49,254,2023-09-12,5.0
49,567,2023-09-24,3.0
49,533,2023-08-31,2.0
49,710,2023-09-14,4.0
49,321,2023-09-08,5.0
49,274,2023-10-03,3.0
49,241,2023-09-25,2.0
49,415,2023-09-15,
49,14,2023-09-22,2.0
49,620,2023-10-05,
49,64,2023-09-04,2.0
49,212,2023-09-07,3.0
